Date, Close/Last, Volume, Open, High, Low
05/02/2016, 34.19, 119372, 33.77, 34.36, 33.32
04/29/2016, 33.55, 181753, 33.88, 33.964, 32.7866
04/28/2016, 34.38, 221940, 36.25, 36.32, 34.13
04/27/2016, 35.8, 307026, 34.77, 35.87, 34.52
04/26/2016, 36.35, 172897, 37.11, 37.15, 35.95
04/25/2016, 36.81, 109514, 36.62, 36.84, 36.2214
04/22/2016, 36.93, 282906, 37.01, 37.48, 36.2
04/21/2016, 38.84, 95119, 39.19, 39.2899, 38.57
04/20/2016, 39.22, 127935, 39.09, 39.713, 38.8
04/19/2016, 39.01, 94800, 39.76, 39.76, 38.39
04/18/2016, 39.64, 121027, 38.83, 39.69, 38.77
04/15/2016, 39.18, 75177, 39.65, 39.7699, 38.97
04/14/2016, 39.65, 98000, 39.62, 40, 39.2548
04/13/2016, 39.7, 106535, 39.45, 39.83, 39.1
04/12/2016, 38.42, 126277, 37.84, 38.58, 37.2
04/11/2016, 37.8, 171649, 38.67, 39.2, 37.77
04/08/2016, 38.02, 171828, 38.71, 39.04, 37.7273
04/07/2016, 38.04, 183109, 38.92, 38.98, 37.6235
04/06/2016, 39.66, 183485, 38.7, 39.73, 38.27
04/05/2016, 38.63, 143595, 39.03, 39.234, 38.44
04/04/2016, 39.7954, 66649, 40.29, 40.3335, 39.5701
04/01/2016, 40.27, 165738, 38.69, 40.2827, 38.5111
03/31/2016, 39.43, 169979, 39.45, 39.95, 39.1701
03/30/2016, 39.56, 185349, 39.7, 40.18, 39.37
03/29/2016, 38.86, 199123, 37.02, 38.99, 36.93
03/28/2016, 37.2, 77062, 37.66, 37.6969, 37.02
03/24/2016, 37.39, 365238, 36.62, 37.42, 36.57
03/23/2016, 37.2, 82128, 37.67, 37.67, 36.93
03/22/2016, 37.86, 116240, 37.31, 38.25, 37.26
03/21/2016, 37.77, 125813, 37.34, 37.8016, 37.2375
03/18/2016, 37.39, 190582, 37.65, 37.7099, 36.96
03/17/2016, 37.32, 163786, 36.51, 37.608, 36.51
03/16/2016, 36.77, 169216, 35.46, 37, 35.46
03/15/2016, 35.56, 70401, 34.96, 35.6699, 34.8201
03/14/2016, 35.2115, 87865, 34.82, 35.404, 34.74
03/11/2016, 35.07, 174874, 34.47, 35.09, 34.27
03/10/2016, 33.54, 197657, 34.1, 34.5, 32.3
03/09/2016, 33.57, 54065, 33.24, 33.64, 32.9814
03/08/2016, 32.79, 61742, 32.88, 33.61, 32.47
03/07/2016, 33.4, 155846, 33.49, 33.83, 32.6983
03/04/2016, 33.97, 158639, 33.76, 34.5, 33.4301
03/03/2016, 33.73, 95809, 33.82, 33.82, 33.0303
03/02/2016, 33.77, 131374, 33.2, 33.77, 32.98
03/01/2016, 33.45, 336913, 31.57, 33.47, 31.47
02/29/2016, 30.85, 110730, 31.4, 32.198, 30.85
02/26/2016, 31.42, 176079, 32.21, 32.26, 31.221
02/25/2016, 31.68, 160310, 30.85, 31.7, 30.2
02/24/2016, 30.56, 235680, 28.51, 30.7, 28.43
02/23/2016, 29.85, 137699, 30.74, 31.01, 29.69
02/22/2016, 31.31, 171186, 30.99, 31.47, 30.86
02/19/2016, 30.15, 226158, 29.56, 30.3301, 29.53
02/18/2016, 30.0499, 202521, 31.07, 31.07, 29.93
02/17/2016, 30.42, 265591, 29.18, 30.61, 29.138
02/16/2016, 28.67, 172566, 28.22, 28.7, 27.739
02/12/2016, 27.2001, 138300, 27.1, 27.27, 26.391
02/11/2016, 26.122, 266815, 25.26, 26.647, 25.19
02/10/2016, 26.37, 274441, 27, 27.8, 26.3
02/09/2016, 26.178, 347114, 25.54, 27.31, 25.5
02/08/2016, 26.59, 432137, 26.31, 26.81, 25.164
02/05/2016, 27.81, 297876, 29.99, 29.99, 27.4536
02/04/2016, 30.37, 165992, 29.97, 30.93, 29.48
02/03/2016, 30.2201, 288283, 30.74, 30.97, 28.9
02/02/2016, 30.37, 271787, 31.56, 31.73, 30.1
02/01/2016, 32.15, 267572, 31.46, 32.53, 31.31
01/29/2016, 31.76, 349556, 29.66, 31.82, 29.66
01/28/2016, 29.04, 389855, 29, 29.333, 28.01
01/27/2016, 27.92, 299184, 29.09, 29.5004, 27.58
01/26/2016, 29.77, 201612, 29.28, 29.99, 28.82
01/25/2016, 28.9, 210197, 29.85, 30.29, 28.83
01/22/2016, 29.99, 384461, 29.46, 30.02, 29.12
01/21/2016, 27.76, 304127, 27.61, 28.8579, 26.7799
01/20/2016, 27.3, 590981, 26.48, 28.03, 25.0201
01/19/2016, 27.94, 586585, 28.76, 28.9, 27.19
01/15/2016, 27.82, 343082, 29, 29, 26.77
01/14/2016, 30.488, 425223, 29.11, 31.07, 28.14
01/13/2016, 28.88, 350335, 31.91, 32, 28.69
01/12/2016, 31.27, 271023, 31.2, 31.53, 30.18
01/11/2016, 30.27, 279486, 30.29, 30.616, 29.16
01/08/2016, 29.71, 286866, 31.43, 31.4999, 29.58
01/07/2016, 30.44, 403261, 31.73, 32.54, 30.34
01/06/2016, 33.4, 226219, 33.01, 33.98, 32.76
01/05/2016, 34.57, 190615, 35.23, 35.371, 34.19
01/04/2016, 34.9, 682991, 34.41, 34.9, 33.22
12/31/2015, 36.43, 460433, 37.62, 37.62, 36.43
12/30/2015, 38, 108808, 38.86, 38.86, 37.95
12/29/2015, 38.88, 98443, 38.03, 39.21, 38.03
12/28/2015, 37.47, 80588, 37.14, 37.48, 36.48
12/24/2015, 37.48, 46686, 37.24, 37.7638, 37.24
12/23/2015, 37.56, 112708, 37.2, 37.63, 37.072
12/22/2015, 36.66, 83364, 36.49, 36.8125, 35.82
12/21/2015, 35.9025, 89276, 35.69, 35.91, 35
12/18/2015, 34.81, 186409, 36.36, 36.84, 34.8079
12/17/2015, 37, 187578, 39.13, 39.25, 37
12/16/2015, 38.82, 150314, 38.17, 38.99, 36.85
12/15/2015, 37.24, 238557, 37.8, 38.0475, 37.1539
12/14/2015, 36.73, 231362, 35.92, 36.7801, 34.842
12/11/2015, 35.99, 294045, 37.32, 37.33, 35.88
12/10/2015, 38.39, 113527, 38.8, 39.1699, 38.0601
12/09/2015, 38.12, 193718, 39.21, 40.079, 37.4791
12/08/2015, 39.86, 116281, 38.29, 40.13, 38.28
12/07/2015, 40.15, 86105, 40.68, 40.68, 39.5201
12/04/2015, 40.68, 241104, 38.08, 40.88, 37.86
12/03/2015, 37.95, 181830, 39.9, 40.09, 37.4
12/02/2015, 39.45, 100976, 40.3, 40.79, 39.34
12/01/2015, 40.19, 115833, 39.78, 40.25, 39.42
11/30/2015, 39.15, 108548, 39.52, 39.52, 38.81
11/27/2015, 38.99, 34196, 38.88, 39.21, 38.77
11/25/2015, 38.8, 43431, 39.3, 39.3, 38.76
11/24/2015, 39.18, 119645, 38.18, 39.48, 37.98
11/23/2015, 39.17, 84566, 39.78, 39.849, 38.7
11/20/2015, 39.74, 130336, 39.53, 39.86, 39.36
11/19/2015, 38.92, 197769, 38.47, 39.54, 38.47
11/18/2015, 38.44, 102236, 37.52, 38.569, 37.25
11/17/2015, 36.81, 216104, 37.04, 37.6199, 36.61
11/16/2015, 36.81, 170599, 35, 36.81, 35
11/13/2015, 35.19, 247291, 37, 37.11, 35.15
11/12/2015, 37.44, 111144, 37.95, 38.3895, 37.37
11/11/2015, 38.45, 72155, 38.88, 39.28, 38.246
11/10/2015, 38.54, 97209, 38.51, 38.54, 37.9588
11/09/2015, 39.23, 129739, 40.11, 40.11, 38.68
11/06/2015, 40.34, 183825, 39.97, 40.45, 39.38
11/05/2015, 40.01, 134155, 40.45, 41.03, 39.78
11/04/2015, 40.24, 119310, 40.65, 40.69, 40.06
11/03/2015, 40.18, 173130, 39.24, 40.66, 39.05
11/02/2015, 39.59, 122834, 38.74, 39.64, 38.512
10/30/2015, 38.6, 167207, 39.32, 39.5699, 38.6
10/29/2015, 39.31, 63432, 38.81, 39.516, 38.67
10/28/2015, 39.59, 156858, 38.56, 39.63, 38.2387
10/27/2015, 37.97, 109416, 38.41, 38.64, 37.8401
10/26/2015, 38.66, 119468, 39.17, 39.17, 38.23
10/23/2015, 38.95, 569688, 38.65, 39.5, 38.44
10/22/2015, 36.02, 188253, 34.67, 36.28, 34.67
10/21/2015, 33.75, 96239, 34.62, 35.019, 33.66
10/20/2015, 34.55, 43584, 34.48, 34.8799, 34.21
10/19/2015, 34.8316, 85585, 34.1, 34.84, 33.961
10/16/2015, 34.49, 94275, 34.5, 34.51, 33.87
10/15/2015, 34.2, 105080, 33.62, 34.28, 33.3801
10/14/2015, 33.05, 78276, 32.93, 33.6099, 32.75
10/13/2015, 33.18, 102434, 32.87, 33.77, 32.75
10/12/2015, 33.42, 117734, 33.4, 33.56, 33.08
10/09/2015, 33.29, 86341, 33.07, 33.392, 32.799
10/08/2015, 32.94, 72766, 31.96, 33.0595, 31.62
10/07/2015, 32.39, 130125, 32.68, 32.81, 31.3249
10/06/2015, 31.99, 84139, 31.75, 32.2199, 31.5714
10/05/2015, 31.8, 165290, 30.47, 32.072, 30.47
10/02/2015, 30.02, 170456, 28.59, 30.02, 27.59
10/01/2015, 28.87, 104961, 29.13, 29.13, 27.772
09/30/2015, 28.82, 153585, 28.29, 28.9599, 28
09/29/2015, 27.3099, 206047, 27.8, 28.3599, 26.656
09/28/2015, 27.61, 272592, 29.09, 29.34, 27.5843
09/25/2015, 29.67, 202837, 30.24, 30.71, 29.24
09/24/2015, 29.81, 173478, 28.93, 29.96, 28.34
09/23/2015, 29.76, 117574, 29.82, 30.08, 29.3
09/22/2015, 29.65, 190768, 29.69, 30.01, 29
09/21/2015, 31.12, 121404, 30.81, 31.4, 30.34
09/18/2015, 30.2, 160945, 30.01, 31.2, 30.01
09/17/2015, 31.42, 240129, 31.77, 32.91, 31.17
09/16/2015, 32.1, 113100, 31.99, 32.22, 31.51
09/15/2015, 31.73, 173841, 30.76, 31.957, 30.6
09/14/2015, 30.54, 94645, 31.13, 31.14, 30.37
09/11/2015, 30.75, 96928, 29.94, 30.75, 29.71
09/10/2015, 30.27, 193032, 29.45, 30.88, 29.29
09/09/2015, 29.53, 305019, 31.67, 31.7001, 29.27
09/08/2015, 30.63, 149790, 30, 30.74, 29.724
09/04/2015, 28.3581, 152375, 28.46, 28.91, 27.91
09/03/2015, 29.71, 260397, 30, 30.75, 29.4817
09/02/2015, 29.71, 209090, 28.427, 29.7159, 28.0601
09/01/2015, 27.73, 446392, 30.04, 30.04, 27.27
08/31/2015, 30.65, 174676, 31.06, 31.5828, 30.3504
08/28/2015, 31.38, 144435, 30.89, 31.51, 30.65
08/27/2015, 31.27, 553711, 30.5, 31.27, 29.31
08/26/2015, 29.22, 549267, 27.78, 29.31, 26.25
08/25/2015, 25.465, 506139, 29.47, 29.5, 25.45
08/24/2015, 26.32, 665631, 23.81, 29.51, 22
08/21/2015, 29.61, 716632, 32.4, 32.96, 29.55
08/20/2015, 33.38, 460153, 35.01, 35.2098, 33.38
08/19/2015, 35.92, 151040, 36.34, 36.8, 35.31
08/18/2015, 36.68, 72320, 36.81, 37.03, 36.53
08/17/2015, 37.21, 100031, 36.05, 37.22, 35.824
08/14/2015, 36.57, 77099, 35.93, 36.7299, 35.88
08/13/2015, 36.12, 141878, 36.76, 36.79, 35.96
08/12/2015, 36.34, 237199, 35.057, 36.56, 34.09
08/11/2015, 35.91, 175740, 36.91, 37.35, 35.5999
08/10/2015, 37.58, 206191, 36.41, 37.69, 36.41
08/07/2015, 35.858, 156818, 35.7, 36.01, 35.2
08/06/2015, 35.86, 153834, 37.13, 37.34, 35.46
08/05/2015, 36.83, 173062, 36.23, 37.69, 36.23
08/04/2015, 35.89, 123325, 36.38, 36.54, 35.49
08/03/2015, 36.57, 107255, 36.99, 37.2, 35.87
07/31/2015, 37.15, 110706, 37.86, 37.86, 36.99
07/30/2015, 37.47, 130221, 36.71, 37.6988, 36.34
07/29/2015, 37.33, 129049, 36.59, 37.54, 36.2
07/28/2015, 36.57, 149380, 36.26, 36.7999, 35.3649
07/27/2015, 35.65, 193659, 36, 36.3936, 35.5
07/24/2015, 36.61, 137499, 37.59, 37.82, 36.52
07/23/2015, 37.19, 194443, 37.69, 38.23, 36.97
07/22/2015, 37.4983, 281210, 37.25, 38.02, 36.8
07/21/2015, 39.41, 165827, 39.78, 39.97, 39.27
07/20/2015, 40.06, 224802, 39.98, 40.495, 39.585
07/17/2015, 39.49, 332276, 38.71, 39.51, 38.57
07/16/2015, 37.81, 137714, 37.05, 37.81, 37
07/15/2015, 36.43, 155814, 36.5, 36.7404, 36.1601
07/14/2015, 36.41, 92791, 36, 36.66, 35.97
07/13/2015, 35.9999, 197773, 35.11, 36.0262, 35.11
07/10/2015, 34.43, 125154, 33.547, 34.741, 33.547
07/09/2015, 32.88, 139893, 34.49, 34.75, 32.85
07/08/2015, 33.27, 240088, 34.11, 34.34, 33.2081
07/07/2015, 34.97, 245597, 34.79, 35.1, 33.0699
07/06/2015, 34.84, 126969, 34.5, 35.2599, 34.12
07/02/2015, 35.2, 92797, 35.52, 35.52, 34.831
07/01/2015, 35.17, 220668, 35.74, 35.74, 34.67
06/30/2015, 34.47, 309653, 34.91, 35.1099, 34.14
06/29/2015, 34.37, 399530, 35.56, 36.11, 34.31
06/26/2015, 36.73, 224455, 37.79, 37.79, 36.33
06/25/2015, 37.66, 152346, 38.41, 38.51, 37.6
06/24/2015, 37.92, 122520, 38.02, 38.79, 37.9
06/23/2015, 38.44, 121856, 38.5, 38.58, 38.14
06/22/2015, 38.25, 118176, 38.29, 38.66, 38.06
06/19/2015, 37.54, 139680, 38.39, 38.39, 37.48
06/18/2015, 38.32, 323466, 37.48, 38.53, 37.48
06/17/2015, 37.48, 229277, 37.58, 37.81, 36.79
06/16/2015, 37.25, 131125, 36.38, 37.46, 36.38
06/15/2015, 36.65, 253525, 36.74, 36.74, 35.79
06/12/2015, 37.32, 203625, 37.96, 37.96, 37.1801
06/11/2015, 38.31, 185936, 38.4, 38.92, 38.18
06/10/2015, 38.19, 228649, 37.06, 38.51, 37
06/09/2015, 36.64, 307660, 36.92, 36.98, 35.82
06/08/2015, 36.88, 301437, 38.22, 38.22, 36.62
06/05/2015, 38.11, 360736, 38.5, 38.54, 37.6
06/04/2015, 38.5, 352317, 39, 39.58, 38.21
06/03/2015, 39.55, 196302, 39.54, 40.22, 39.36
06/02/2015, 39.31, 229692, 39.13, 39.84, 38.6
06/01/2015, 39.55, 252194, 39.88, 39.99, 38.8757
05/29/2015, 39.3, 169622, 39.88, 40.11, 38.9601
05/28/2015, 40.1352, 151334, 39.9, 40.37, 39.81
05/27/2015, 40.21, 292120, 38.76, 40.46, 38.56
05/26/2015, 38.34, 245773, 39.48, 39.64, 37.8651
05/22/2015, 39.93, 178710, 39.64, 40.22, 39.64
05/21/2015, 39.96, 193080, 39.4, 40.17, 39.2
05/20/2015, 39.56, 242282, 39.66, 40.15, 39.09
05/19/2015, 39.34, 156096, 39.8, 40, 39.3025
05/18/2015, 39.675, 211884, 38.9695, 39.91, 38.935
05/15/2015, 39.1725, 199736, 39.655, 39.8875, 38.955
05/14/2015, 39.5875, 436304, 38.565, 39.5875, 38.555
05/13/2015, 37.8, 80280, 37.725, 38.3675, 37.56
05/12/2015, 37.265, 277996, 37, 37.7773, 36.275
05/11/2015, 37.8075, 155484, 38.26, 38.5598, 37.79
05/08/2015, 38.3825, 245296, 37.8325, 38.525, 37.8325
05/07/2015, 36.8975, 204472, 36.18, 37.25, 36.0825
05/06/2015, 36.23, 290300, 37.465, 37.565, 35.46
05/05/2015, 37.0586, 305864, 38.5375, 38.545, 36.9825
05/04/2015, 38.8075, 162260, 38.9225, 39.42, 38.8075
05/01/2015, 38.7225, 252372, 37.73, 38.7425, 37.73
04/30/2015, 37.43, 304144, 38.325, 38.7475, 36.99
04/29/2015, 39.0425, 499856, 38.775, 39.665, 38.285
04/28/2015, 39.5725, 331348, 39.4325, 40.0475, 38.4275
04/27/2015, 39.225, 407888, 39.25, 39.685, 39.005
04/24/2015, 38.795, 330128, 38.75, 39.025, 38.285
04/23/2015, 37.91, 300824, 37.0175, 38.32, 36.965
04/22/2015, 37.3875, 293128, 36.4025, 37.525, 36.175
04/21/2015, 36.2662, 179796, 36.9075, 37, 36.2662
04/20/2015, 36.3825, 502220, 35.085, 36.5148, 35.085
04/17/2015, 34.5925, 404364, 35.7875, 35.7875, 34.345
04/16/2015, 36.1475, 137600, 36.375, 36.44, 35.85
04/15/2015, 36.48, 132752, 35.5695, 36.7175, 35.5695
04/14/2015, 35.5725, 189436, 36, 36.0625, 35.12
04/13/2015, 35.965, 176252, 36.3575, 36.895, 35.8875
04/10/2015, 36.26, 137040, 35.865, 36.26, 35.625
04/09/2015, 35.9175, 145116, 35.63, 35.965, 34.97
04/08/2015, 35.5025, 225520, 34.9375, 35.895, 34.9375
04/07/2015, 35.215, 137020, 35.545, 36.0625, 35.215
04/06/2015, 35.3875, 224496, 33.8175, 35.615, 33.65
04/02/2015, 34.6375, 109428, 34.64, 34.8847, 34.2675
04/01/2015, 34.435, 252608, 34.785, 34.785, 33.8325
03/31/2015, 34.7675, 187416, 35.56, 35.605, 34.7675
03/30/2015, 35.7425, 200724, 35.2125, 35.795, 35.2125
03/27/2015, 34.545, 132352, 34.3175, 34.75, 33.9475
03/26/2015, 34.4325, 327288, 33.9175, 34.9405, 33.4249
03/25/2015, 34.3925, 607288, 34.7625, 37.2325, 34.3925
03/24/2015, 37.265, 122276, 37.575, 37.97, 37.24
03/23/2015, 37.5825, 177428, 37.5825, 38.0771, 37.5825
03/20/2015, 37.5825, 354912, 37.5375, 38.125, 37.385
03/19/2015, 36.9475, 203792, 37.37, 37.44, 36.8686
03/18/2015, 37.125, 325396, 35.675, 37.5825, 35.19
03/17/2015, 35.81, 269364, 35.62, 36.0538, 35.3625
03/16/2015, 35.755, 353008, 34.67, 35.795, 34.67
03/13/2015, 34.535, 550392, 35, 35.1925, 33.99
03/12/2015, 35.135, 267408, 34.25, 35.1879, 34.07
03/11/2015, 34.445, 252152, 35.285, 35.35, 34.375
03/10/2015, 35.1975, 599540, 36.495, 36.8075, 35.17
03/09/2015, 37.4325, 275920, 37.02, 37.875, 36.9703
03/06/2015, 36.93, 288308, 38.1725, 38.3425, 36.805
03/05/2015, 38.3275, 164392, 38.785, 38.785, 37.9778
03/04/2015, 38.4275, 355644, 38.625, 38.625, 37.8625
03/03/2015, 38.9725, 361416, 39.7325, 39.7325, 38.4075
03/02/2015, 39.825, 215636, 38.82, 39.825, 38.82
02/27/2015, 38.82, 136540, 39.3375, 39.435, 38.69
02/26/2015, 39.33, 243124, 38.77, 39.35, 38.5675
02/25/2015, 38.5375, 217972, 39.195, 39.195, 38.2413
02/24/2015, 39.195, 274112, 39.035, 39.36, 38.2025
02/23/2015, 38.905, 274012, 39.0575, 39.0575, 38.275
02/20/2015, 38.8025, 274932, 38.2125, 38.8914, 37.6525
02/19/2015, 38.1575, 138492, 37.6625, 38.3197, 37.4628
02/18/2015, 37.82, 217380, 37.5819, 37.8925, 37.4104
02/17/2015, 37.695, 160712, 37.715, 37.8705, 37.45
02/13/2015, 37.6875, 399648, 37.2625, 37.7225, 37.0804
02/12/2015, 36.9875, 309400, 36.25, 37.0132, 36.25
02/11/2015, 35.435, 206884, 35.2425, 35.6519, 34.965
02/10/2015, 35.055, 361848, 33.98, 35.2104, 33.94
02/09/2015, 33.625, 171748, 33.1225, 34.115, 33.1225
02/06/2015, 33.7675, 335908, 34.09, 34.6925, 33.4577
02/05/2015, 34.05, 322824, 33.605, 34.09, 33.295
02/04/2015, 33.155, 292884, 32.6575, 33.845, 32.6575
02/03/2015, 32.995, 489464, 32.345, 33.0387, 31.9725
02/02/2015, 31.885, 444676, 30.925, 32, 29.7425
01/30/2015, 31.025, 255288, 31.7775, 32.3625, 30.8021
01/29/2015, 32.125, 552468, 31.4475, 32.31, 30.4325
01/28/2015, 31.25, 628684, 32.3425, 33.47, 31.25
01/27/2015, 31.4025, 937036, 32.535, 32.535, 31
01/26/2015, 34.445, 282536, 35.0175, 35.0175, 34.1225
01/23/2015, 34.86, 327388, 35.06, 35.315, 34.53
01/22/2015, 34.8325, 331720, 33.2875, 34.9425, 32.7175
01/21/2015, 33.17, 186504, 32.86, 33.655, 32.2625
01/20/2015, 33.075, 186700, 32.74, 33.2882, 31.8625
01/16/2015, 32.4275, 368052, 31.345, 32.4275, 30.9775
01/15/2015, 31.44, 355504, 33.135, 33.2375, 31.3
01/14/2015, 32.615, 351256, 32.255, 33.055, 31.7325
01/13/2015, 33.2525, 470948, 33.975, 35.31, 32.5
01/12/2015, 33.29, 255104, 34.5375, 34.6825, 32.9325
01/09/2015, 34.3825, 420200, 34.96, 35.35, 33.7175
01/08/2015, 34.71, 513876, 33.725, 35, 33.3377
01/07/2015, 32.6275, 336048, 32.23, 32.835, 32
01/06/2015, 31.9025, 463856, 33.3, 33.3, 31.375
01/05/2015, 33.1375, 427532, 34.035, 34.223, 32.75
01/02/2015, 34.7025, 479460, 35.505, 35.695, 34.1375
12/31/2014, 34.8, 328380, 36.285, 36.4725, 34.7
12/30/2014, 36.0875, 262940, 36.38, 36.6925, 35.915
12/29/2014, 36.7675, 152296, 37.3725, 37.3725, 36.7575
12/26/2014, 37.37, 188716, 37.2975, 37.575, 37.03
12/24/2014, 36.8725, 87344, 37.125, 37.255, 36.8725
12/23/2014, 37, 383180, 37.2075, 37.3925, 37
12/22/2014, 36.7475, 359344, 35.915, 36.7475, 35.58
12/19/2014, 35.56, 379092, 35.6075, 36.0125, 35.25
12/18/2014, 35.4225, 458920, 34.0825, 35.4225, 34.0025
12/17/2014, 32.6025, 393432, 31.605, 32.83, 30.99
12/16/2014, 30.79, 564940, 31.2525, 33.12, 30.79
12/15/2014, 32.1275, 398756, 33.1925, 33.765, 31.7673
12/12/2014, 32.7175, 270420, 33.6825, 34.16, 32.685
12/11/2014, 34.2525, 328432, 34.0425, 35.4072, 34.0425
12/10/2014, 33.86, 256976, 35.375, 35.375, 33.605
12/09/2014, 35.5275, 310188, 33.9625, 35.5275, 33.675
12/08/2014, 35.4775, 341748, 36.25, 36.5125, 34.985
12/05/2014, 36.5675, 92116, 36.9375, 36.9375, 36.3398
12/04/2014, 36.7, 197536, 36.375, 37.0325, 36
12/03/2014, 36.65, 176428, 36.3125, 36.8475, 36.075
12/02/2014, 36.27, 87156, 36.395, 36.4844, 35.9575
12/01/2014, 36.34, 436992, 37.1575, 37.3825, 35.8
11/28/2014, 37.5475, 103896, 37.29, 37.81, 37.07
11/26/2014, 37, 127256, 36.44, 37.0825, 36.155
11/25/2014, 36.135, 116000, 36.1425, 36.51, 35.995
11/24/2014, 36.02, 153444, 35.8625, 36.0375, 35.3927
11/21/2014, 35.45, 190376, 36.3375, 36.3375, 35.16
11/20/2014, 35.3075, 127888, 34.335, 35.3225, 34.2843
11/19/2014, 34.785, 193640, 35.6475, 35.6475, 34.29
11/18/2014, 35.53, 107644, 35.125, 35.6623, 35.125
11/17/2014, 35.1075, 199660, 35.1275, 35.2798, 34.6175
